date,time,value
2024-03-16,22:19:07,100.0
2024-03-16,22:19:08,95.0
2024-03-16,22:19:09,88.0
2024-03-16,22:19:10,81.0
2024-03-16,22:19:11,77.0
2024-03-16,22:19:11,76.0
2024-03-16,22:19:13,75.0
2024-03-16,22:19:14,74.0
2024-03-16,22:19:15,75.0
2024-03-16,22:19:16,73.0
2024-03-16,22:19:18,74.0
2024-03-16,22:19:18,76.0
2024-03-16,22:19:20,75.0
2024-03-16,22:19:21,73.0
2024-03-16,22:19:22,74.0
2024-03-16,22:19:23,75.0
2024-03-16,22:19:23,73.0
2024-03-16,22:19:24,74.0
2024-03-16,22:19:25,75.0
2024-03-16,22:19:27,73.0
2024-03-16,22:19:28,71.0
2024-03-16,22:19:29,72.0
2024-03-16,22:19:30,73.0
2024-03-16,22:19:31,71.0
2024-03-16,22:19:32,72.0
2024-03-16,22:19:32,73.0
2024-03-16,22:19:33,71.0
2024-03-16,22:19:34,70.0
2024-03-16,22:19:36,72.0
2024-03-16,22:19:37,71.0
2024-03-16,22:19:38,70.0
2024-03-16,22:19:39,71.0
2024-03-16,22:19:41,70.0
2024-03-16,22:19:42,72.0
2024-03-16,22:19:42,74.0
2024-03-16,22:19:43,75.0
2024-03-16,22:19:46,77.0
2024-03-16,22:19:47,75.0
2024-03-16,22:19:48,74.0
2024-03-16,22:19:52,75.0
2024-03-16,22:19:55,73.0
2024-03-16,22:19:55,74.0
2024-03-16,22:19:56,75.0
2024-03-16,22:19:57,76.0
2024-03-16,22:19:58,75.0
2024-03-16,22:19:59,76.0
2024-03-16,22:20:00,75.0
2024-03-16,22:20:01,76.0
2024-03-16,22:20:01,77.0
2024-03-16,22:20:02,80.0
2024-03-16,22:20:03,83.0
2024-03-16,22:20:03,84.0
2024-03-16,22:20:04,85.0
2024-03-16,22:20:05,86.0
2024-03-16,22:20:05,87.0
2024-03-16,22:20:06,88.0
2024-03-16,22:20:07,89.0
2024-03-16,22:20:07,90.0
2024-03-16,22:20:09,94.0
2024-03-16,22:20:10,98.0
2024-03-16,22:20:10,111.0
2024-03-16,22:20:12,117.0
2024-03-16,22:20:12,125.0
2024-03-16,22:20:13,137.0
2024-03-16,22:20:13,142.0
2024-03-16,22:20:14,135.0
2024-03-16,22:20:14,132.0
2024-03-16,22:20:15,130.0
2024-03-16,22:20:15,160.0
2024-03-16,22:20:16,153.0
2024-03-16,22:20:16,150.0
2024-03-16,22:20:17,144.0
2024-03-16,22:20:18,142.0
2024-03-16,22:20:18,133.0
2024-03-16,22:20:19,126.0
2024-03-16,22:20:20,117.0
2024-03-16,22:20:21,104.0
2024-03-16,22:20:22,93.0
2024-03-16,22:20:22,91.0
2024-03-16,22:20:23,86.0
2024-03-16,22:20:24,81.0
2024-03-16,22:20:25,78.0
2024-03-16,22:20:26,77.0
2024-03-16,22:20:27,79.0
2024-03-16,22:20:28,76.0
2024-03-16,22:20:28,78.0
2024-03-16,22:20:29,80.0
2024-03-16,22:20:30,76.0
2024-03-16,22:20:31,73.0
2024-03-16,22:20:32,72.0
2024-03-16,22:20:34,71.0
2024-03-16,22:20:35,69.0
2024-03-16,22:20:36,67.0
2024-03-16,22:20:37,66.0
2024-03-16,22:20:38,65.0
2024-03-16,22:20:39,67.0
2024-03-16,22:20:40,68.0
2024-03-16,22:20:42,69.0
2024-03-16,22:20:44,70.0
2024-03-16,22:20:53,69.0
2024-03-16,22:20:57,70.0
2024-03-16,22:20:59,71.0
2024-03-16,22:21:00,72.0
2024-03-16,22:21:02,71.0
2024-03-16,22:21:04,72.0
2024-03-16,22:21:05,71.0
2024-03-16,22:21:06,70.0
2024-03-16,22:21:07,69.0
2024-03-16,22:21:08,68.0
2024-03-16,22:21:09,67.0
2024-03-16,22:21:10,69.0
2024-03-16,22:21:10,71.0
2024-03-16,22:21:11,70.0
2024-03-16,22:21:13,71.0
2024-03-16,22:21:15,70.0
2024-03-16,22:21:19,68.0
2024-03-16,22:21:19,67.0
2024-03-16,22:21:21,68.0
2024-03-16,22:21:22,69.0
2024-03-16,22:21:23,71.0
2024-03-16,22:21:24,72.0
2024-03-16,22:21:25,71.0
2024-03-16,22:21:26,70.0
2024-03-16,22:21:27,72.0
2024-03-16,22:21:28,73.0
2024-03-16,22:21:31,74.0
2024-03-16,22:21:32,72.0
2024-03-16,22:21:33,71.0
2024-03-16,22:21:33,72.0
2024-03-16,22:21:35,71.0
2024-03-16,22:21:38,72.0
2024-03-16,22:21:39,70.0
2024-03-16,22:21:40,68.0
2024-03-16,22:21:41,69.0
2024-03-16,22:21:44,70.0
2024-03-16,22:21:45,69.0
2024-03-16,22:21:46,67.0
2024-03-16,22:21:47,66.0
2024-03-16,22:21:47,68.0
2024-03-16,22:21:49,67.0
2024-03-16,22:21:52,66.0
2024-03-16,22:21:54,67.0
2024-03-16,22:21:57,68.0
2024-03-16,22:21:58,70.0
2024-03-16,22:21:59,71.0
2024-03-16,22:22:00,70.0
2024-03-16,22:22:02,69.0
2024-03-16,22:22:04,70.0
2024-03-16,22:22:07,69.0
2024-03-16,22:22:07,68.0
2024-03-16,22:22:08,69.0
2024-03-16,22:22:11,70.0
2024-03-16,22:22:13,69.0
2024-03-16,22:22:17,70.0
2024-03-16,22:22:18,72.0
2024-03-16,22:22:20,73.0
2024-03-16,22:22:21,74.0
2024-03-16,22:22:22,72.0
2024-03-16,22:22:23,71.0
2024-03-16,22:22:26,69.0
2024-03-16,22:22:30,68.0
2024-03-16,22:22:30,70.0
2024-03-16,22:22:31,72.0
2024-03-16,22:22:32,73.0
2024-03-16,22:22:32,74.0
2024-03-16,22:22:34,76.0
2024-03-16,22:22:35,74.0
2024-03-16,22:22:37,75.0
2024-03-16,22:22:39,73.0
2024-03-16,22:22:41,74.0
2024-03-16,22:22:43,76.0
2024-03-16,22:22:44,78.0
2024-03-16,22:22:46,79.0
2024-03-16,22:22:48,77.0
2024-03-16,22:22:48,76.0
2024-03-16,22:22:49,77.0
2024-03-16,22:22:50,78.0
2024-03-16,22:22:50,79.0
2024-03-16,22:22:51,80.0
2024-03-16,22:22:52,82.0
2024-03-16,22:22:52,83.0
2024-03-16,22:22:53,85.0
2024-03-16,22:22:53,90.0
2024-03-16,22:22:54,100.0
2024-03-16,22:22:54,104.0
2024-03-16,22:22:55,110.0
2024-03-16,22:22:56,120.0
2024-03-16,22:22:56,124.0
2024-03-16,22:22:57,142.0
2024-03-16,22:22:57,156.0
2024-03-16,22:22:58,152.0
2024-03-16,22:22:58,147.0
2024-03-16,22:22:59,153.0
2024-03-16,22:22:59,136.0
2024-03-16,22:23:00,131.0
2024-03-16,22:23:00,120.0
2024-03-16,22:23:01,116.0
2024-03-16,22:23:02,104.0
2024-03-16,22:23:03,95.0
2024-03-16,22:23:04,88.0
2024-03-16,22:23:04,84.0
2024-03-16,22:23:05,80.0
2024-03-16,22:23:06,78.0
2024-03-16,22:23:07,79.0
2024-03-16,22:23:08,82.0
2024-03-16,22:23:09,86.0
2024-03-16,22:23:10,87.0
2024-03-16,22:23:10,88.0
2024-03-16,22:23:11,89.0
2024-03-16,22:23:12,90.0
2024-03-16,22:23:12,92.0
2024-03-16,22:23:13,99.0
2024-03-16,22:23:13,106.0
2024-03-16,22:23:14,102.0
2024-03-16,22:23:15,106.0
2024-03-16,22:23:15,115.0
2024-03-16,22:23:16,132.0
2024-03-16,22:23:16,155.0
2024-03-16,22:23:17,163.0
2024-03-16,22:23:18,178.0
2024-03-16,22:23:18,181.0
2024-03-16,22:23:19,184.0
2024-03-16,22:23:19,172.0
2024-03-16,22:23:20,174.0
2024-03-16,22:23:20,171.0
2024-03-16,22:23:21,183.0
2024-03-16,22:23:22,164.0
2024-03-16,22:23:22,154.0
2024-03-16,22:23:23,153.0
2024-03-16,22:23:23,156.0
2024-03-16,22:23:24,149.0
2024-03-16,22:23:24,148.0
2024-03-16,22:23:25,139.0
2024-03-16,22:23:25,136.0
2024-03-16,22:23:27,132.0
2024-03-16,22:23:27,121.0
2024-03-16,22:23:28,112.0
2024-03-16,22:23:29,110.0
2024-03-16,22:23:30,103.0
2024-03-16,22:23:30,96.0
2024-03-16,22:23:31,93.0
2024-03-16,22:23:32,90.0
2024-03-16,22:23:32,84.0
2024-03-16,22:23:34,83.0
2024-03-16,22:23:37,82.0
2024-03-16,22:23:38,83.0
2024-03-16,22:23:39,82.0
2024-03-16,22:23:40,83.0
2024-03-16,22:23:41,84.0
2024-03-16,22:23:42,85.0
2024-03-16,22:23:45,86.0
2024-03-16,22:23:45,87.0
2024-03-16,22:23:50,88.0
2024-03-16,22:23:53,86.0
2024-03-16,22:23:54,85.0
2024-03-16,22:23:54,84.0
2024-03-16,22:23:56,88.0
2024-03-16,22:23:57,93.0
2024-03-16,22:23:57,99.0
2024-03-16,22:23:58,103.0
2024-03-16,22:23:58,102.0
2024-03-16,22:23:59,103.0
2024-03-16,22:23:59,106.0
2024-03-16,22:24:00,107.0
2024-03-16,22:24:01,106.0
2024-03-16,22:24:01,105.0
2024-03-16,22:24:02,99.0
2024-03-16,22:24:03,91.0
2024-03-16,22:24:04,84.0
2024-03-16,22:24:05,81.0
2024-03-16,22:24:07,80.0
2024-03-16,22:24:10,82.0
2024-03-16,22:24:11,83.0
2024-03-16,22:24:12,84.0
2024-03-16,22:24:13,82.0
2024-03-16,22:24:16,81.0
2024-03-16,22:24:17,80.0
2024-03-16,22:24:20,79.0
2024-03-16,22:24:21,78.0
2024-03-16,22:24:22,79.0
2024-03-16,22:24:22,78.0
2024-03-16,22:24:23,77.0
2024-03-16,22:24:25,78.0
2024-03-16,22:24:27,77.0
2024-03-16,22:24:28,78.0
2024-03-16,22:24:28,79.0
2024-03-16,22:24:30,77.0
2024-03-16,22:24:31,76.0
2024-03-16,22:24:32,77.0
2024-03-16,22:24:32,76.0
2024-03-16,22:24:34,75.0
2024-03-16,22:24:36,76.0
2024-03-16,22:24:36,75.0
2024-03-16,22:24:37,74.0
2024-03-16,22:24:38,75.0
2024-03-16,22:24:39,77.0
2024-03-16,22:24:39,78.0
2024-03-16,22:24:40,77.0
2024-03-16,22:24:42,78.0
2024-03-16,22:24:43,77.0
2024-03-16,22:24:44,78.0
2024-03-16,22:24:45,79.0
2024-03-16,22:24:46,78.0
2024-03-16,22:24:50,77.0
2024-03-16,22:24:50,76.0
2024-03-16,22:24:51,77.0
2024-03-16,22:24:53,76.0
2024-03-16,22:24:54,77.0
2024-03-16,22:24:56,76.0
2024-03-16,22:24:57,77.0
2024-03-16,22:25:00,76.0
2024-03-16,22:25:01,78.0
2024-03-16,22:25:02,77.0
2024-03-16,22:25:03,76.0
2024-03-16,22:25:04,77.0
2024-03-16,22:25:07,78.0
2024-03-16,22:25:09,77.0
2024-03-16,22:25:12,76.0
2024-03-16,22:25:14,77.0
2024-03-16,22:25:17,78.0
2024-03-16,22:25:20,77.0
2024-03-16,22:25:21,78.0
2024-03-16,22:25:22,77.0
2024-03-16,22:25:23,76.0
2024-03-16,22:25:24,77.0
2024-03-16,22:25:25,76.0
2024-03-16,22:25:27,77.0
2024-03-16,22:25:28,78.0
2024-03-16,22:25:28,77.0
2024-03-16,22:25:30,78.0
2024-03-16,22:25:30,80.0
2024-03-16,22:25:32,78.0
2024-03-16,22:25:34,79.0
2024-03-16,22:25:38,78.0
2024-03-16,22:25:39,76.0
2024-03-16,22:25:40,77.0
2024-03-16,22:25:42,76.0
2024-03-16,22:25:42,75.0
2024-03-16,22:25:45,74.0
2024-03-16,22:25:46,72.0
2024-03-16,22:25:47,74.0
2024-03-16,22:25:50,75.0
2024-03-16,22:25:52,74.0
2024-03-16,22:25:54,75.0
2024-03-16,22:25:54,76.0
2024-03-16,22:25:56,75.0
2024-03-16,22:25:57,76.0
2024-03-16,22:25:59,75.0
2024-03-16,22:26:01,76.0
2024-03-16,22:26:04,77.0
2024-03-16,22:26:04,78.0
2024-03-16,22:26:05,75.0
2024-03-16,22:26:06,73.0
2024-03-16,22:26:07,74.0
2024-03-16,22:26:08,75.0
2024-03-16,22:26:09,74.0
2024-03-16,22:26:10,73.0
2024-03-16,22:26:11,74.0
2024-03-16,22:26:12,73.0
2024-03-16,22:26:13,72.0
2024-03-16,22:26:13,75.0
2024-03-16,22:26:14,77.0
2024-03-16,22:26:16,75.0
2024-03-16,22:26:17,76.0
2024-03-16,22:26:20,77.0
2024-03-16,22:26:22,74.0
2024-03-16,22:26:24,76.0
2024-03-16,22:26:24,77.0
2024-03-16,22:26:30,80.0
2024-03-16,22:26:30,81.0
2024-03-16,22:26:32,79.0
2024-03-16,22:26:33,77.0
2024-03-16,22:26:34,78.0
2024-03-16,22:26:35,77.0
2024-03-16,22:26:36,78.0
2024-03-16,22:26:37,79.0
2024-03-16,22:26:38,80.0
2024-03-16,22:26:39,81.0
2024-03-16,22:26:39,83.0
2024-03-16,22:26:40,87.0
2024-03-16,22:26:40,89.0
2024-03-16,22:26:41,90.0
2024-03-16,22:26:42,91.0
2024-03-16,22:26:43,90.0
2024-03-16,22:26:43,88.0
2024-03-16,22:26:45,92.0
2024-03-16,22:26:45,96.0
2024-03-16,22:26:46,108.0
2024-03-16,22:26:46,106.0
2024-03-16,22:26:47,107.0
2024-03-16,22:26:48,111.0
2024-03-16,22:26:49,114.0
2024-03-16,22:26:50,108.0
2024-03-16,22:26:51,99.0
2024-03-16,22:26:52,93.0
2024-03-16,22:26:52,87.0
2024-03-16,22:26:54,86.0
2024-03-16,22:26:55,84.0
2024-03-16,22:26:55,83.0
2024-03-16,22:26:56,81.0
2024-03-16,22:26:57,80.0
2024-03-16,22:26:58,79.0
2024-03-16,22:27:01,78.0
2024-03-16,22:27:02,79.0
2024-03-16,22:27:04,78.0
2024-03-16,22:27:05,76.0
2024-03-16,22:27:08,74.0
2024-03-16,22:27:09,73.0
2024-03-16,22:27:11,71.0
2024-03-16,22:27:12,70.0
2024-03-16,22:27:13,72.0
2024-03-16,22:27:15,71.0
2024-03-16,22:27:16,72.0
2024-03-16,22:27:17,73.0
2024-03-16,22:27:19,72.0
2024-03-16,22:27:19,73.0
2024-03-16,22:27:20,74.0
2024-03-16,22:27:24,73.0
2024-03-16,22:27:25,71.0
2024-03-16,22:27:27,72.0
2024-03-16,22:27:28,73.0
2024-03-16,22:27:28,72.0
2024-03-16,22:27:29,71.0
2024-03-16,22:27:31,72.0
2024-03-16,22:27:33,73.0
2024-03-16,22:27:33,74.0
2024-03-16,22:27:34,75.0
2024-03-16,22:27:36,73.0
2024-03-16,22:27:37,75.0
2024-03-16,22:27:38,76.0
2024-03-16,22:27:39,75.0
2024-03-16,22:27:40,76.0
2024-03-16,22:27:41,75.0
2024-03-16,22:27:42,74.0
2024-03-16,22:27:44,76.0
2024-03-16,22:27:46,75.0
2024-03-16,22:27:47,76.0
2024-03-16,22:27:47,77.0
2024-03-16,22:27:48,76.0
2024-03-16,22:27:49,75.0
2024-03-16,22:27:51,76.0
2024-03-16,22:27:52,75.0
2024-03-16,22:27:53,74.0
2024-03-16,22:27:55,73.0
2024-03-16,22:27:56,72.0
2024-03-16,22:27:56,74.0
2024-03-16,22:27:57,77.0
2024-03-16,22:27:58,79.0
2024-03-16,22:27:58,80.0
2024-03-16,22:27:59,81.0
2024-03-16,22:28:00,78.0
2024-03-16,22:28:01,77.0
2024-03-16,22:28:04,76.0
2024-03-16,22:28:05,75.0
2024-03-16,22:28:06,74.0
2024-03-16,22:28:07,73.0
2024-03-16,22:28:08,77.0
2024-03-16,22:28:09,79.0
2024-03-16,22:28:09,80.0
2024-03-16,22:28:10,81.0
2024-03-16,22:28:11,82.0
2024-03-16,22:28:12,83.0
2024-03-16,22:28:13,82.0
2024-03-16,22:28:14,79.0
2024-03-16,22:28:15,77.0
2024-03-16,22:28:16,79.0
2024-03-16,22:28:17,82.0
2024-03-16,22:28:17,81.0
2024-03-16,22:28:18,80.0
2024-03-16,22:28:21,78.0
2024-03-16,22:28:22,80.0
2024-03-16,22:28:22,81.0
2024-03-16,22:28:24,78.0
2024-03-16,22:28:25,73.0
2024-03-16,22:28:26,74.0
2024-03-16,22:28:28,76.0
2024-03-16,22:28:28,83.0
2024-03-16,22:28:29,82.0
2024-03-16,22:28:31,83.0
2024-03-16,22:28:34,82.0
2024-03-16,22:28:35,80.0
2024-03-16,22:28:35,77.0
2024-03-16,22:28:36,72.0
2024-03-16,22:28:37,73.0
2024-03-16,22:28:39,72.0
2024-03-16,22:28:40,74.0
2024-03-16,22:28:41,75.0
2024-03-16,22:28:42,74.0
2024-03-16,22:28:43,73.0
2024-03-16,22:28:43,74.0
2024-03-16,22:28:44,75.0
2024-03-16,22:28:45,74.0
2024-03-16,22:28:46,75.0
2024-03-16,22:28:46,78.0
2024-03-16,22:28:47,81.0
2024-03-16,22:28:48,80.0
2024-03-16,22:28:48,79.0
2024-03-16,22:28:49,78.0
2024-03-16,22:28:50,79.0
2024-03-16,22:28:52,80.0
2024-03-16,22:28:52,82.0
2024-03-16,22:28:53,80.0
2024-03-16,22:28:54,77.0
2024-03-16,22:28:55,73.0
2024-03-16,22:28:56,71.0
2024-03-16,22:28:58,72.0
2024-03-16,22:28:59,71.0
2024-03-16,22:29:02,70.0
2024-03-16,22:29:03,69.0
2024-03-16,22:29:04,71.0
2024-03-16,22:29:05,72.0
2024-03-16,22:29:06,71.0
2024-03-16,22:29:08,72.0
2024-03-16,22:29:11,73.0
2024-03-16,22:29:12,74.0
2024-03-16,22:29:13,73.0
2024-03-16,22:29:14,74.0
2024-03-16,22:29:15,76.0
2024-03-16,22:29:16,74.0
2024-03-16,22:29:17,72.0
2024-03-16,22:29:18,73.0
2024-03-16,22:29:21,74.0
2024-03-16,22:29:22,72.0
2024-03-16,22:29:23,70.0
2024-03-16,22:29:25,72.0
2024-03-16,22:29:27,71.0
2024-03-16,22:29:28,72.0
2024-03-16,22:29:30,71.0
2024-03-16,22:29:31,72.0
2024-03-16,22:29:31,75.0
2024-03-16,22:29:32,74.0
2024-03-16,22:29:33,73.0
2024-03-16,22:29:35,75.0
2024-03-16,22:29:37,76.0
2024-03-16,22:29:38,77.0
2024-03-16,22:29:38,78.0
2024-03-16,22:29:39,79.0
2024-03-16,22:29:40,80.0
2024-03-16,22:29:40,83.0
2024-03-16,22:29:41,85.0
2024-03-16,22:29:42,86.0
2024-03-16,22:29:42,87.0
2024-03-16,22:29:43,88.0
2024-03-16,22:29:44,89.0
2024-03-16,22:29:45,93.0
2024-03-16,22:29:45,98.0
2024-03-16,22:29:46,99.0
2024-03-16,22:29:47,97.0
2024-03-16,22:29:47,96.0
2024-03-16,22:29:48,95.0
2024-03-16,22:29:50,94.0
2024-03-16,22:29:51,90.0
2024-03-16,22:29:52,84.0
2024-03-16,22:29:53,83.0
2024-03-16,22:29:54,82.0
2024-03-16,22:29:55,81.0
2024-03-16,22:29:56,78.0
2024-03-16,22:29:57,76.0
2024-03-16,22:29:59,75.0
2024-03-16,22:30:00,74.0
2024-03-16,22:30:01,75.0
2024-03-16,22:30:02,74.0
2024-03-16,22:30:03,75.0
2024-03-16,22:30:04,72.0
2024-03-16,22:30:04,73.0
2024-03-16,22:30:05,75.0
2024-03-16,22:30:07,76.0
2024-03-16,22:30:08,78.0
2024-03-16,22:30:09,79.0
2024-03-16,22:30:09,81.0
2024-03-16,22:30:11,82.0
2024-03-16,22:30:11,84.0
2024-03-16,22:30:12,81.0
2024-03-16,22:30:13,80.0
2024-03-16,22:30:14,81.0
2024-03-16,22:30:15,82.0
2024-03-16,22:30:15,85.0
2024-03-16,22:30:16,90.0
2024-03-16,22:30:16,89.0
2024-03-16,22:30:17,91.0
2024-03-16,22:30:17,105.0
2024-03-16,22:30:18,134.0
2024-03-16,22:30:18,163.0
2024-03-16,22:30:19,170.0
2024-03-16,22:30:19,152.0
2024-03-16,22:30:21,145.0
2024-03-16,22:30:21,142.0
2024-03-16,22:30:22,143.0
2024-03-16,22:30:22,144.0
2024-03-16,22:30:23,128.0
2024-03-16,22:30:23,120.0
2024-03-16,22:30:24,116.0
2024-03-16,22:30:24,124.0
2024-03-16,22:30:25,138.0
2024-03-16,22:30:25,145.0
2024-03-16,22:30:26,146.0
2024-03-16,22:30:27,145.0
2024-03-16,22:30:27,142.0
2024-03-16,22:30:28,131.0
2024-03-16,22:30:29,119.0
2024-03-16,22:30:30,108.0
2024-03-16,22:30:30,99.0
2024-03-16,22:30:31,95.0
2024-03-16,22:30:32,89.0
2024-03-16,22:30:33,83.0
2024-03-16,22:30:33,78.0
2024-03-16,22:30:34,79.0
2024-03-16,22:30:35,77.0
2024-03-16,22:30:36,78.0
2024-03-16,22:30:40,77.0
2024-03-16,22:30:40,79.0
2024-03-16,22:30:41,78.0
2024-03-16,22:30:42,77.0
2024-03-16,22:30:43,80.0
2024-03-16,22:30:44,85.0
2024-03-16,22:30:46,68.0
2024-03-16,22:30:47,63.0
2024-03-16,22:30:48,62.0
2024-03-16,22:30:50,61.0
2024-03-16,22:30:52,62.0
2024-03-16,22:30:52,64.0
2024-03-16,22:30:53,65.0
2024-03-16,22:30:53,86.0
2024-03-16,22:30:54,119.0
2024-03-16,22:30:54,156.0
2024-03-16,22:30:55,209.0
2024-03-16,22:30:55,231.0
2024-03-16,22:30:56,229.0
2024-03-16,22:30:56,202.0
2024-03-16,22:30:57,198.0
2024-03-16,22:30:57,196.0
2024-03-16,22:30:58,194.0
2024-03-16,22:30:58,171.0
2024-03-16,22:30:59,148.0
2024-03-16,22:31:00,131.0
2024-03-16,22:31:01,123.0
2024-03-16,22:31:01,115.0
2024-03-16,22:31:02,105.0
2024-03-16,22:31:03,96.0
2024-03-16,22:31:04,90.0
2024-03-16,22:31:04,84.0
2024-03-16,22:31:05,78.0
2024-03-16,22:31:06,79.0
2024-03-16,22:31:06,84.0
2024-03-16,22:31:07,85.0
2024-03-16,22:31:07,89.0
2024-03-16,22:31:08,96.0
2024-03-16,22:31:09,100.0
2024-03-16,22:31:09,106.0
2024-03-16,22:31:10,117.0
2024-03-16,22:31:11,125.0
2024-03-16,22:31:11,126.0
2024-03-16,22:31:12,134.0
2024-03-16,22:31:12,141.0
2024-03-16,22:31:13,175.0
2024-03-16,22:31:13,180.0
2024-03-16,22:31:14,215.0
2024-03-16,22:31:14,235.0
2024-03-16,22:31:15,202.0
2024-03-16,22:31:16,189.0
2024-03-16,22:31:16,184.0
2024-03-16,22:31:17,175.0
2024-03-16,22:31:17,171.0
2024-03-16,22:31:18,169.0
2024-03-16,22:31:18,165.0
2024-03-16,22:31:19,195.0
2024-03-16,22:31:20,196.0
2024-03-16,22:31:20,192.0
2024-03-16,22:31:21,183.0
2024-03-16,22:31:21,181.0
2024-03-16,22:31:22,186.0
2024-03-16,22:31:22,168.0
2024-03-16,22:31:23,151.0
2024-03-16,22:31:24,137.0
2024-03-16,22:31:25,136.0
2024-03-16,22:31:25,132.0
2024-03-16,22:31:26,133.0
2024-03-16,22:31:26,130.0
2024-03-16,22:31:27,136.0
2024-03-16,22:31:28,138.0
2024-03-16,22:31:29,133.0
2024-03-16,22:31:30,125.0
2024-03-16,22:31:31,114.0
2024-03-16,22:31:31,102.0
2024-03-16,22:31:32,93.0
2024-03-16,22:31:33,87.0
2024-03-16,22:31:34,81.0
2024-03-16,22:31:35,78.0
2024-03-16,22:31:35,77.0
2024-03-16,22:31:37,79.0
2024-03-16,22:31:37,83.0
2024-03-16,22:31:38,98.0
2024-03-16,22:31:38,106.0
2024-03-16,22:31:39,128.0
2024-03-16,22:31:39,163.0
2024-03-16,22:31:40,207.0
2024-03-16,22:31:40,211.0
2024-03-16,22:31:41,214.0
2024-03-16,22:31:41,201.0
2024-03-16,22:31:42,199.0
2024-03-16,22:31:42,198.0
2024-03-16,22:31:43,196.0
2024-03-16,22:31:43,194.0
2024-03-16,22:31:44,198.0
2024-03-16,22:31:44,205.0
2024-03-16,22:31:45,206.0
2024-03-16,22:31:45,196.0
2024-03-16,22:31:46,178.0
2024-03-16,22:31:46,180.0
2024-03-16,22:31:47,170.0
2024-03-16,22:31:48,177.0
2024-03-16,22:31:48,178.0
2024-03-16,22:31:49,176.0
2024-03-16,22:31:49,178.0
2024-03-16,22:31:50,169.0
2024-03-16,22:31:51,176.0
2024-03-16,22:31:52,159.0
2024-03-16,22:31:52,143.0
2024-03-16,22:31:53,132.0
2024-03-16,22:31:54,118.0
2024-03-16,22:31:55,114.0
2024-03-16,22:31:55,104.0
2024-03-16,22:31:56,98.0
2024-03-16,22:31:57,92.0
2024-03-16,22:31:58,85.0
2024-03-16,22:31:58,80.0
2024-03-16,22:31:59,78.0
2024-03-16,22:32:01,81.0
2024-03-16,22:32:01,87.0
2024-03-16,22:32:02,78.0
2024-03-16,22:32:03,75.0
2024-03-16,22:32:04,77.0
2024-03-16,22:32:05,79.0
2024-03-16,22:32:06,78.0
2024-03-16,22:32:08,76.0
2024-03-16,22:32:09,71.0
2024-03-16,22:32:10,77.0
2024-03-16,22:32:11,80.0
2024-03-16,22:32:12,78.0
2024-03-16,22:32:12,77.0
2024-03-16,22:32:13,75.0
2024-03-16,22:32:15,76.0
2024-03-16,22:32:16,75.0
2024-03-16,22:32:16,77.0
2024-03-16,22:32:17,81.0
2024-03-16,22:36:01,37.0
2024-03-16,22:36:04,36.0
2024-03-16,22:36:07,37.0
2024-03-16,22:36:08,39.0
2024-03-16,22:36:09,41.0
2024-03-16,22:36:09,44.0
2024-03-16,22:36:10,48.0
2024-03-16,22:36:11,51.0
2024-03-16,22:36:11,56.0
2024-03-16,22:36:12,61.0
2024-03-16,22:36:13,68.0
2024-03-16,22:36:13,77.0
2024-03-16,22:36:14,79.0
2024-03-16,22:36:15,83.0
2024-03-16,22:36:16,82.0
2024-03-16,22:36:17,83.0
2024-03-16,22:36:18,88.0
2024-03-16,22:36:18,98.0
2024-03-16,22:36:19,105.0
2024-03-16,22:36:19,130.0
2024-03-16,22:36:20,135.0
2024-03-16,22:36:20,147.0
2024-03-16,22:36:21,164.0
2024-03-16,22:36:21,150.0
2024-03-16,22:36:22,133.0
2024-03-16,22:36:22,126.0
2024-03-16,22:36:23,124.0
2024-03-16,22:36:23,120.0
2024-03-16,22:36:24,119.0
2024-03-16,22:36:24,126.0
2024-03-16,22:36:25,125.0
2024-03-16,22:36:25,140.0
2024-03-16,22:36:26,174.0
2024-03-16,22:36:27,191.0
2024-03-16,22:36:27,184.0
2024-03-16,22:36:28,182.0
2024-03-16,22:36:28,188.0
2024-03-16,22:36:29,195.0
2024-03-16,22:36:29,184.0
2024-03-16,22:36:30,167.0
2024-03-16,22:36:30,165.0
2024-03-16,22:36:31,166.0
2024-03-16,22:36:31,155.0
2024-03-16,22:36:32,148.0
2024-03-16,22:36:33,145.0
2024-03-16,22:36:33,167.0
2024-03-16,22:36:34,175.0
2024-03-16,22:36:35,180.0
2024-03-16,22:36:35,164.0
2024-03-16,22:36:36,148.0
2024-03-16,22:36:37,130.0
2024-03-16,22:36:38,114.0
2024-03-16,22:36:39,100.0
2024-03-16,22:36:40,91.0
2024-03-16,22:36:40,84.0
2024-03-16,22:36:41,78.0
2024-03-16,22:36:42,72.0
2024-03-16,22:36:43,71.0
2024-03-16,22:36:44,70.0
2024-03-16,22:36:45,69.0
2024-03-16,22:36:46,68.0
2024-03-16,22:36:46,69.0
2024-03-16,22:36:47,73.0
2024-03-16,22:36:47,78.0
2024-03-16,22:36:48,84.0
2024-03-16,22:36:49,88.0
2024-03-16,22:36:49,90.0
2024-03-16,22:36:50,95.0
2024-03-16,22:36:50,103.0
2024-03-16,22:36:51,106.0
2024-03-16,22:36:51,114.0
2024-03-16,22:36:52,126.0
2024-03-16,22:36:52,117.0
2024-03-16,22:36:53,109.0
2024-03-16,22:36:54,99.0
2024-03-16,22:36:54,95.0
2024-03-16,22:36:55,93.0
2024-03-16,22:36:56,89.0
